Flexao Direita		Flexao Esquerda		Torcao Direita		Torcao Esquerda		Roll			Pitch			Yaw
831		1.270159		-1.557464		0.000000		0.000000		0.000000
-9.757489		5.260806		0.159024		-3.000680		-1.396912		-7.880497		74.509880
-9.757791		5.257480		0.156183		-3.003386		-1.396912		-7.880497		74.509880
-9.758198		5.269015		0.163510		-3.005403		-1.396912		-7.880497		74.509880
-9.749916		5.267685		0.153875		-3.010042		-1.396912		-7.880497		74.509880
-9.743778		5.262985		0.163588		-3.007571		-1.395853		-7.876859		74.505798
-9.741807		5.259799		0.161882		-3.002028		-1.395853		-7.876859		74.505798
-9.736698		5.256396		0.165747		-3.000427		-1.395853		-7.876859		74.505798
-9.744488		5.252201		0.162475		-3.010885		-1.395853		-7.876859		74.505798
-9.745949		5.259183		0.169625		-3.007522		-1.395853		-7.876859		74.505798
-9.744823		5.263493		0.176222		-3.004980		-1.395853		-7.876859		74.505798
-9.740810		5.270097		0.186568		-2.995782		-1.395853		-7.876859		74.505798
-9.739650		5.267670		0.176913		-3.000194		-1.395853		-7.876859		74.505798
-9.731317		5.268417		0.184662		-3.003889		-1.395853		-7.876859		74.505798
-9.725619		5.276321		0.185526		-3.005516		-1.395853		-7.876859		74.505798
-9.722548		5.268182		0.179906		-3.002656		-1.395853		-7.876859		74.505798
-9.718009		5.264517		0.177479		-3.002865		-1.392426		-7.872664		74.540527
-9.725403		5.269679		0.169519		-3.004429		-1.392426		-7.872664		74.540527
-9.726868		5.272869		0.171396		-2.998348		-1.390132		-7.874079		74.551895
-9.727174		5.265180		0.167819		-2.996777		-1.390132		-7.874079		74.551895
-9.723765		5.273726		0.162374		-3.001838		-1.390088		-7.875481		74.566872
-9.405449		4.943774		0.174313		-3.012456		-1.399660		-7.550636		74.581482
-9.093069		4.629069		0.186760		-3.025073		-1.407427		-7.232511		74.594246
-8.793860		4.316368		0.203981		-3.033615		-1.416072		-6.926859		74.607841
-8.464193		3.979588		0.223414		-3.048769		-1.427850		-6.598586		74.624718
-8.146760		3.667983		0.230836		-3.057008		-1.436487		-6.282461		74.638344
-7.811686		3.338274		0.239411		-3.066044		-1.444493		-5.949648		74.651733
-7.501387		3.021945		0.250297		-3.073456		-1.457352		-5.640830		74.669968
-7.168482		2.687412		0.253219		-3.085003		-1.465506		-5.309306		74.683594
-6.857867		2.378197		0.258530		-3.090853		-1.470790		-4.995779		74.694122
-6.543772		2.062097		0.259543		-3.101424		-1.479768		-4.677590		74.708351
-6.220384		1.744120		0.270257		-3.109707		-1.490466		-4.360185		74.724411
-5.888407		1.415537		0.276130		-3.116065		-1.496744		-4.031889		74.736031
-5.552053		1.073359		0.287466		-3.124049		-1.505174		-3.693224		74.750565
-5.244331		0.780945		0.292110		-3.134147		-1.511957		-3.389685		74.762703
-4.919407		0.468104		0.297066		-3.144530		-1.520044		-3.069637		74.776505
-4.605264		0.144585		0.296437		-3.144210		-1.526949		-2.755857		74.788902
-4.308835		0.161512		0.308957		-3.148426		-1.533057		-2.454276		74.800369
-4.023608		0.438601		0.310206		-3.157576		-1.537272		-2.170316		74.809532
-4.018298		0.436379		0.308523		-3.160549		-1.537272		-2.170316		74.809532
-4.047060		0.394933		0.312831		-3.161627		-1.536316		-2.205486		74.808914
-4.070570		0.379466		0.312500		-3.157498		-1.535364		-2.225590		74.809570
-4.097287		0.367804		0.315245		-3.161753		-1.534504		-2.245121		74.814056
-4.113524		0.340798		0.311665		-3.159053		-1.533593		-2.265143		74.818748
-4.135852		0.325456		0.309492		-3.157380		-1.532374		-2.284158		74.825363
-4.152117		0.298354		0.316627		-3.161577		-1.531346		-2.304282		74.826668
-4.166208		0.285347		0.320086		-3.158806		-1.530265		-2.322906		74.838364
-4.185469		0.260247		0.313896		-3.155389		-1.529255		-2.342474		74.844437
-4.209303		0.235652		0.307787		-3.154119		-1.528346		-2.362886		74.844955
-4.227225		0.215425		0.305519		-3.154514		-1.527417		-2.381970		74.848068
-4.244578		0.191832		0.301667		-3.152850		-1.526309		-2.401282		74.856758
-4.264125		0.179771		0.306113		-3.147762		-1.525433		-2.419863		74.864471
-4.284772		0.169551		0.304022		-3.143370		-1.524557		-2.437267		74.868179
